,Country Code,Year,Country Name,"Population, Total",Population Growth (Annual %),"Life Expectancy At Birth, Total (Years)","Adolescent Fertility Rate (Births Per 1,000 Women Ages 15-19)",Prevalence Of Undernourishment (% Of Population),Refugee Population By Country Or Territory Of Origin,Domestic Private Health Expenditure (% Of Current Health Expenditure),Domestic General Government Health Expenditure (% Of Gdp),Lifetime Risk Of Maternal Death (%),"Mortality Rate, Neonatal (Per 1,000 Live Births)"
1509,DOM,2009,Dominican Republic,9576737.0,1.246805455,71.806,101.8132,18.6,222.0,53.32061005,2.330158092,0.266532127,22.8
1510,DOM,2010,Dominican Republic,9695121.0,1.228584074,72.046,100.4048,16.5,238.0,54.30514145,2.516387403,0.265176541,22.8
1511,DOM,2010,Dominican Republic,9695121.0,1.228584074,72.046,100.4048,16.5,238.0,54.30514145,2.516387403,0.265176541,22.8
1512,DOM,2010,Dominican Republic,9695121.0,1.228584074,72.046,100.4048,16.5,238.0,54.30514145,2.516387403,0.265176541,22.8
1513,DOM,2010,Dominican Republic,9695121.0,1.228584074,72.046,100.4048,16.5,238.0,54.30514145,2.516387403,0.265176541,22.8
1514,DOM,2010,Dominican Republic,9695121.0,1.228584074,72.046,100.4048,16.5,238.0,54.30514145,2.516387403,0.265176541,22.8
1515,DOM,2010,Dominican Republic,9695121.0,1.228584074,72.046,100.4048,16.5,238.0,54.30514145,2.516387403,0.265176541,22.8
1516,DOM,2010,Dominican Republic,9695121.0,1.228584074,72.046,100.4048,16.5,238.0,54.30514145,2.516387403,0.265176541,22.8
1517,DOM,2011,Dominican Republic,9813210.0,1.21066679,72.28399999999998,98.9964,14.6,239.0,51.42929459,2.725216188,0.26038939,22.6
1518,DOM,2011,Dominican Republic,9813210.0,1.21066679,72.28399999999998,98.9964,14.6,239.0,51.42929459,2.725216188,0.26038939,22.6
1519,DOM,2011,Dominican Republic,9813210.0,1.21066679,72.28399999999998,98.9964,14.6,239.0,51.42929459,2.725216188,0.26038939,22.6
1520,DOM,2011,Dominican Republic,9813210.0,1.21066679,72.28399999999998,98.9964,14.6,239.0,51.42929459,2.725216188,0.26038939,22.6
1521,DOM,2011,Dominican Republic,9813210.0,1.21066679,72.28399999999998,98.9964,14.6,239.0,51.42929459,2.725216188,0.26038939,22.6
1522,DOM,2011,Dominican Republic,9813210.0,1.21066679,72.28399999999998,98.9964,14.6,239.0,51.42929459,2.725216188,0.26038939,22.6
1523,DOM,2011,Dominican Republic,9813210.0,1.21066679,72.28399999999998,98.9964,14.6,239.0,51.42929459,2.725216188,0.26038939,22.6
1524,DOM,2012,Dominican Republic,9930911.0,1.192277887,72.523,97.588,13.6,280.0,51.80528641,2.763708681,0.255553193,22.4
1525,DOM,2012,Dominican Republic,9930911.0,1.192277887,72.523,97.588,13.6,280.0,51.80528641,2.763708681,0.255553193,22.4
1526,DOM,2012,Dominican Republic,9930911.0,1.192277887,72.523,97.588,13.6,280.0,51.80528641,2.763708681,0.255553193,22.4
1527,DOM,2012,Dominican Republic,9930911.0,1.192277887,72.523,97.588,13.6,280.0,51.80528641,2.763708681,0.255553193,22.4
1528,DOM,2012,Dominican Republic,9930911.0,1.192277887,72.523,97.588,13.6,280.0,51.80528641,2.763708681,0.255553193,22.4
1529,DOM,2012,Dominican Republic,9930911.0,1.192277887,72.523,97.588,13.6,280.0,51.80528641,2.763708681,0.255553193,22.4
1530,DOM,2012,Dominican Republic,9930911.0,1.192277887,72.523,97.588,13.6,280.0,51.80528641,2.763708681,0.255553193,22.4
1531,DOM,2013,Dominican Republic,10048224.0,1.174368643,72.763,96.9224,13.0,298.0,51.28615952,2.778170072,0.253036783,22.2
1532,DOM,2013,Dominican Republic,10048224.0,1.174368643,72.763,96.9224,13.0,298.0,51.28615952,2.778170072,0.253036783,22.2
1533,DOM,2013,Dominican Republic,10048224.0,1.174368643,72.763,96.9224,13.0,298.0,51.28615952,2.778170072,0.253036783,22.2
1534,DOM,2013,Dominican Republic,10048224.0,1.174368643,72.763,96.9224,13.0,298.0,51.28615952,2.778170072,0.253036783,22.2
1535,DOM,2013,Dominican Republic,10048224.0,1.174368643,72.763,96.9224,13.0,298.0,51.28615952,2.778170072,0.253036783,22.2
1536,DOM,2013,Dominican Republic,10048224.0,1.174368643,72.763,96.9224,13.0,298.0,51.28615952,2.778170072,0.253036783,22.2
1537,DOM,2013,Dominican Republic,10048224.0,1.174368643,72.763,96.9224,13.0,298.0,51.28615952,2.778170072,0.253036783,22.2
1538,DOM,2014,Dominican Republic,10165178.0,1.157205552,73.003,96.2568,12.1,348.0,50.84431839,2.50205379,0.251362837,21.8
1539,DOM,2014,Dominican Republic,10165178.0,1.157205552,73.003,96.2568,12.1,348.0,50.84431839,2.50205379,0.251362837,21.8
1540,DOM,2014,Dominican Republic,10165178.0,1.157205552,73.003,96.2568,12.1,348.0,50.84431839,2.50205379,0.251362837,21.8
1541,DOM,2014,Dominican Republic,10165178.0,1.157205552,73.003,96.2568,12.1,348.0,50.84431839,2.50205379,0.251362837,21.8
1542,DOM,2014,Dominican Republic,10165178.0,1.157205552,73.003,96.2568,12.1,348.0,50.84431839,2.50205379,0.251362837,21.8
1543,DOM,2014,Dominican Republic,10165178.0,1.157205552,73.003,96.2568,12.1,348.0,50.84431839,2.50205379,0.251362837,21.8
1544,DOM,2014,Dominican Republic,10165178.0,1.157205552,73.003,96.2568,12.1,348.0,50.84431839,2.50205379,0.251362837,21.8
1545,DOM,2015,Dominican Republic,10281680.0,1.13957128,73.241,95.5912,11.0,382.0,51.64939879999999,2.4489576,0.248942636,21.4
1546,DOM,2015,Dominican Republic,10281680.0,1.13957128,73.241,95.5912,11.0,382.0,51.64939879999999,2.4489576,0.248942636,21.4
1547,DOM,2015,Dominican Republic,10281680.0,1.13957128,73.241,95.5912,11.0,382.0,51.64939879999999,2.4489576,0.248942636,21.4
1548,DOM,2015,Dominican Republic,10281680.0,1.13957128,73.241,95.5912,11.0,382.0,51.64939879999999,2.4489576,0.248942636,21.4
1549,DOM,2015,Dominican Republic,10281680.0,1.13957128,73.241,95.5912,11.0,382.0,51.64939879999999,2.4489576,0.248942636,21.4
1550,DOM,2015,Dominican Republic,10281680.0,1.13957128,73.241,95.5912,11.0,382.0,51.64939879999999,2.4489576,0.248942636,21.4
1551,DOM,2015,Dominican Republic,10281680.0,1.13957128,73.241,95.5912,11.0,382.0,51.64939879999999,2.4489576,0.248942636,21.4
1552,DOM,2016,Dominican Republic,10397743.0,1.122509257,73.471,94.9256,9.9,359.0,53.65759659,2.787668258,0.246681985,21.0
1553,DOM,2016,Dominican Republic,10397743.0,1.122509257,73.471,94.9256,9.9,359.0,53.65759659,2.787668258,0.246681985,21.0
1554,DOM,2016,Dominican Republic,10397743.0,1.122509257,73.471,94.9256,9.9,359.0,53.65759659,2.787668258,0.246681985,21.0
1555,DOM,2016,Dominican Republic,10397743.0,1.122509257,73.471,94.9256,9.9,359.0,53.65759659,2.787668258,0.246681985,21.0
1556,DOM,2016,Dominican Republic,10397743.0,1.122509257,73.471,94.9256,9.9,359.0,53.65759659,2.787668258,0.246681985,21.0
1557,DOM,2016,Dominican Republic,10397743.0,1.122509257,73.471,94.9256,9.9,359.0,53.65759659,2.787668258,0.246681985,21.0
1558,DOM,2016,Dominican Republic,10397743.0,1.122509257,73.471,94.9256,9.9,359.0,53.65759659,2.787668258,0.246681985,21.0
1559,DOM,2017,Dominican Republic,10513131.0,1.103628391,73.689,94.26,9.5,427.0,53.258358,2.822881564,0.246603601,20.5
1560,DOM,2017,Dominican Republic,10513131.0,1.103628391,73.689,94.26,9.5,427.0,53.258358,2.822881564,0.246603601,20.5
1561,DOM,2017,Dominican Republic,10513131.0,1.103628391,73.689,94.26,9.5,427.0,53.258358,2.822881564,0.246603601,20.5
1562,DOM,2017,Dominican Republic,10513131.0,1.103628391,73.689,94.26,9.5,427.0,53.258358,2.822881564,0.246603601,20.5
1563,DOM,2017,Dominican Republic,10513131.0,1.103628391,73.689,94.26,9.5,427.0,53.258358,2.822881564,0.246603601,20.5
1564,DOM,2017,Dominican Republic,10513131.0,1.103628391,73.689,94.26,9.5,427.0,53.258358,2.822881564,0.246603601,20.5
1565,DOM,2017,Dominican Republic,10513131.0,1.103628391,73.689,94.26,9.5,427.0,53.258358,2.822881564,0.246603601,20.5
1566,DOM,2018,Dominican Republic,10627165.0,1.078841148,73.892,93.0342,,472.0,,,,20.0
1567,DOM,2018,Dominican Republic,10627165.0,1.078841148,73.892,93.0342,,472.0,,,,20.0
1568,DOM,2018,Dominican Republic,10627165.0,1.078841148,73.892,93.0342,,472.0,,,,20.0
1569,DOM,2018,Dominican Republic,10627165.0,1.078841148,73.892,93.0342,,472.0,,,,20.0
1570,DOM,2018,Dominican Republic,10627165.0,1.078841148,73.892,93.0342,,472.0,,,,20.0
1571,DOM,2018,Dominican Republic,10627165.0,1.078841148,73.892,93.0342,,472.0,,,,20.0
1572,DOM,2018,Dominican Republic,10627165.0,1.078841148,73.892,93.0342,,472.0,,,,20.0
1573,DOM,2019,Dominican Republic,10738958.0,1.046460513,,,,546.0,,,,19.4
1574,DOM,2019,Dominican Republic,10738958.0,1.046460513,,,,546.0,,,,19.4
1575,DOM,2019,Dominican Republic,10738958.0,1.046460513,,,,546.0,,,,19.4
1576,DOM,2019,Dominican Republic,10738958.0,1.046460513,,,,546.0,,,,19.4
1577,DOM,2019,Dominican Republic,10738958.0,1.046460513,,,,546.0,,,,19.4
1578,DOM,2019,Dominican Republic,10738958.0,1.046460513,,,,546.0,,,,19.4
1579,DOM,2019,Dominican Republic,10738958.0,1.046460513,,,,546.0,,,,19.4
1580,ECU,2000,Ecuador,12681123.0,1.902742082,72.76100000000002,84.1908,18.5,669.0,68.21321869,0.961024035,0.412390391,14.5
1581,ECU,2000,Ecuador,12681123.0,1.902742082,72.76100000000002,84.1908,18.5,669.0,68.21321869,0.961024035,0.412390391,14.5
1582,ECU,2000,Ecuador,12681123.0,1.902742082,72.76100000000002,84.1908,18.5,669.0,68.21321869,0.961024035,0.412390391,14.5
1583,ECU,2001,Ecuador,12914667.0,1.824913249,73.078,84.1524,18.8,649.0,64.45074463,1.255108695,0.38598966,13.6
1584,ECU,2001,Ecuador,12914667.0,1.824913249,73.078,84.1524,18.8,649.0,64.45074463,1.255108695,0.38598966,13.6
1585,ECU,2001,Ecuador,12914667.0,1.824913249,73.078,84.1524,18.8,649.0,64.45074463,1.255108695,0.38598966,13.6
1586,ECU,2002,Ecuador,13143465.0,1.756103468,73.37100000000002,84.11399999999998,18.9,815.0,67.24415588,1.412834041,0.35553250700000005,12.9
1587,ECU,2002,Ecuador,13143465.0,1.756103468,73.37100000000002,84.11399999999998,18.9,815.0,67.24415588,1.412834041,0.35553250700000005,12.9
1588,ECU,2002,Ecuador,13143465.0,1.756103468,73.37100000000002,84.11399999999998,18.9,815.0,67.24415588,1.412834041,0.35553250700000005,12.9
1589,ECU,2003,Ecuador,13369678.0,1.706463013,73.641,84.0088,18.6,720.0,68.68330383,1.6680540519999998,0.317637594,12.3
1590,ECU,2003,Ecuador,13369678.0,1.706463013,73.641,84.0088,18.6,720.0,68.68330383,1.6680540519999998,0.317637594,12.3
1591,ECU,2003,Ecuador,13369678.0,1.706463013,73.641,84.0088,18.6,720.0,68.68330383,1.6680540519999998,0.317637594,12.3
1592,ECU,2004,Ecuador,13596388.0,1.681486218,73.887,83.9036,17.7,718.0,67.60444641,1.732619107,0.293412078,11.8
1593,ECU,2004,Ecuador,13596388.0,1.681486218,73.887,83.9036,17.7,718.0,67.60444641,1.732619107,0.293412078,11.8
1594,ECU,2004,Ecuador,13596388.0,1.681486218,73.887,83.9036,17.7,718.0,67.60444641,1.732619107,0.293412078,11.8
1595,ECU,2005,Ecuador,13825847.0,1.6735642119999998,74.112,83.7984,17.0,772.0,69.22976685,1.682761684,0.286274878,11.3
1596,ECU,2005,Ecuador,13825847.0,1.6735642119999998,74.112,83.7984,17.0,772.0,69.22976685,1.682761684,0.286274878,11.3
1597,ECU,2005,Ecuador,13825847.0,1.6735642119999998,74.112,83.7984,17.0,772.0,69.22976685,1.682761684,0.286274878,11.3
1598,ECU,2006,Ecuador,14059384.0,1.6750261830000002,74.319,83.6932,16.2,878.0,67.09375763,1.817566343,0.26794366,10.9
1599,ECU,2006,Ecuador,14059384.0,1.6750261830000002,74.319,83.6932,16.2,878.0,67.09375763,1.817566343,0.26794366,10.9
1600,ECU,2006,Ecuador,14059384.0,1.6750261830000002,74.319,83.6932,16.2,878.0,67.09375763,1.817566343,0.26794366,10.9
1601,ECU,2007,Ecuador,14296557.0,1.672866586,74.514,83.588,15.6,1329.0,61.00576019,2.230914496,0.250149955,10.4
1602,ECU,2007,Ecuador,14296557.0,1.672866586,74.514,83.588,15.6,1329.0,61.00576019,2.230914496,0.250149955,10.4
1603,ECU,2007,Ecuador,14296557.0,1.672866586,74.514,83.588,15.6,1329.0,61.00576019,2.230914496,0.250149955,10.4
1604,ECU,2008,Ecuador,14535739.0,1.659163647,74.705,83.4192,14.4,1063.0,59.89205933,2.285411023,0.237064154,10.0
1605,ECU,2008,Ecuador,14535739.0,1.659163647,74.705,83.4192,14.4,1063.0,59.89205933,2.285411023,0.237064154,10.0
1606,ECU,2008,Ecuador,14535739.0,1.659163647,74.705,83.4192,14.4,1063.0,59.89205933,2.285411023,0.237064154,10.0
1607,ECU,2009,Ecuador,14774424.0,1.628720225,74.895,83.2504,12.8,1029.0,58.15362167,2.654840797,0.229257192,9.6
1608,ECU,2009,Ecuador,14774424.0,1.628720225,74.895,83.2504,12.8,1029.0,58.15362167,2.654840797,0.229257192,9.6
1609,ECU,2009,Ecuador,14774424.0,1.628720225,74.895,83.2504,12.8,1029.0,58.15362167,2.654840797,0.229257192,9.6
1610,ECU,2010,Ecuador,15011117.0,1.589348217,75.089,83.0816,10.7,859.0,54.45806885,3.192340583,0.220653649,9.2
1611,ECU,2010,Ecuador,15011117.0,1.589348217,75.089,83.0816,10.7,859.0,54.45806885,3.192340583,0.220653649,9.2
1612,ECU,2010,Ecuador,15011117.0,1.589348217,75.089,83.0816,10.7,859.0,54.45806885,3.192340583,0.220653649,9.2
1613,ECU,2011,Ecuador,15243883.0,1.53872479,75.289,82.9128,9.1,912.0,52.30623627,3.727405518,0.213617026,8.9
1614,ECU,2011,Ecuador,15243883.0,1.53872479,75.289,82.9128,9.1,912.0,52.30623627,3.727405518,0.213617026,8.9
1615,ECU,2011,Ecuador,15243883.0,1.53872479,75.289,82.9128,9.1,912.0,52.30623627,3.727405518,0.213617026,8.9
1616,ECU,2012,Ecuador,15474102.0,1.4989479980000002,75.495,82.744,8.3,848.0,50.44829178,4.1797637939999985,0.195817401,8.6
1617,ECU,2012,Ecuador,15474102.0,1.4989479980000002,75.495,82.744,8.3,848.0,50.44829178,4.1797637939999985,0.195817401,8.6
1618,ECU,2012,Ecuador,15474102.0,1.4989479980000002,75.495,82.744,8.3,848.0,50.44829178,4.1797637939999985,0.195817401,8.6
1619,ECU,2013,Ecuador,15707474.0,1.4968862230000002,75.707,82.0474,8.1,711.0,48.60841751,4.388603196,0.184585575,8.3
1620,ECU,2013,Ecuador,15707474.0,1.4968862230000002,75.707,82.0474,8.1,711.0,48.60841751,4.388603196,0.184585575,8.3
1621,ECU,2013,Ecuador,15707474.0,1.4968862230000002,75.707,82.0474,8.1,711.0,48.60841751,4.388603196,0.184585575,8.3
1622,ECU,2014,Ecuador,15951838.0,1.5437407669999998,75.923,81.3508,8.1,807.0,48.08712006,4.448632896,0.17719368,8.1
1623,ECU,2014,Ecuador,15951838.0,1.5437407669999998,75.923,81.3508,8.1,807.0,48.08712006,4.448632896,0.17719368,8.1
1624,ECU,2014,Ecuador,15951838.0,1.5437407669999998,75.923,81.3508,8.1,807.0,48.08712006,4.448632896,0.17719368,8.1
1625,ECU,2015,Ecuador,16212020.0,1.617888472,76.143,80.6542,8.0,1006.0,50.22040176,4.2411398139999985,0.170956178,7.9
1626,ECU,2015,Ecuador,16212020.0,1.617888472,76.143,80.6542,8.0,1006.0,50.22040176,4.2411398139999985,0.170956178,7.9
1627,ECU,2015,Ecuador,16212020.0,1.617888472,76.143,80.6542,8.0,1006.0,50.22040176,4.2411398139999985,0.170956178,7.9
1628,ECU,2016,Ecuador,16491115.0,1.70688086,76.365,79.9576,7.9,1041.0,48.56570959,4.2366113510000005,0.162803769,7.7
1629,ECU,2016,Ecuador,16491115.0,1.70688086,76.365,79.9576,7.9,1041.0,48.56570959,4.2366113510000005,0.162803769,7.7
1630,ECU,2016,Ecuador,16491115.0,1.70688086,76.365,79.9576,7.9,1041.0,48.56570959,4.2366113510000005,0.162803769,7.7
1631,ECU,2017,Ecuador,16785361.0,1.768538648,76.584,79.26100000000002,7.9,1251.0,46.63573802,4.36164625,0.155141171,7.5
1632,ECU,2017,Ecuador,16785361.0,1.768538648,76.584,79.26100000000002,7.9,1251.0,46.63573802,4.36164625,0.155141171,7.5
1633,ECU,2017,Ecuador,16785361.0,1.768538648,76.584,79.26100000000002,7.9,1251.0,46.63573802,4.36164625,0.155141171,7.5
1634,ECU,2018,Ecuador,17084357.0,1.765611201,76.8,78.7626,,1424.0,,,,7.2
1635,ECU,2018,Ecuador,17084357.0,1.765611201,76.8,78.7626,,1424.0,,,,7.2
1636,ECU,2018,Ecuador,17084357.0,1.765611201,76.8,78.7626,,1424.0,,,,7.2
1637,ECU,2019,Ecuador,17373662.0,1.679213179,,,,1652.0,,,,7.1
1638,ECU,2019,Ecuador,17373662.0,1.679213179,,,,1652.0,,,,7.1
1639,ECU,2019,Ecuador,17373662.0,1.679213179,,,,1652.0,,,,7.1
1640,SLV,2000,El Salvador,5887936.0,0.734526453,68.875,91.262,11.0,7753.0,54.62133789,3.943148255,0.241689501,14.8
1641,SLV,2000,El Salvador,5887936.0,0.734526453,68.875,91.262,11.0,7753.0,54.62133789,3.943148255,0.241689501,14.8
1642,SLV,2000,El Salvador,5887936.0,0.734526453,68.875,91.262,11.0,7753.0,54.62133789,3.943148255,0.241689501,14.8
1643,SLV,2000,El Salvador,5887936.0,0.734526453,68.875,91.262,11.0,7753.0,54.62133789,3.943148255,0.241689501,14.8
1644,SLV,2001,El Salvador,5927006.0,0.661368332,69.16199999999999,89.962,9.3,7147.0,54.35309601,3.833418712,0.237235804,14.2
1645,SLV,2001,El Salvador,5927006.0,0.661368332,69.16199999999999,89.962,9.3,7147.0,54.35309601,3.833418712,0.237235804,14.2
1646,SLV,2001,El Salvador,5927006.0,0.661368332,69.16199999999999,89.962,9.3,7147.0,54.35309601,3.833418712,0.237235804,14.2
1647,SLV,2001,El Salvador,5927006.0,0.661368332,69.16199999999999,89.962,9.3,7147.0,54.35309601,3.833418712,0.237235804,14.2
1648,SLV,2002,El Salvador,5962136.0,0.590961101,69.432,88.662,8.9,6630.0,52.68267441,4.003261775,0.206634323,13.7
1649,SLV,2002,El Salvador,5962136.0,0.590961101,69.432,88.662,8.9,6630.0,52.68267441,4.003261775,0.206634323,13.7
1650,SLV,2002,El Salvador,5962136.0,0.590961101,69.432,88.662,8.9,6630.0,52.68267441,4.003261775,0.206634323,13.7
1651,SLV,2002,El Salvador,5962136.0,0.590961101,69.432,88.662,8.9,6630.0,52.68267441,4.003261775,0.206634323,13.7
1652,SLV,2003,El Salvador,5994077.0,0.534300886,69.68,87.4288,9.3,5658.0,52.11491394,3.889192641,0.193675343,13.0
1653,SLV,2003,El Salvador,5994077.0,0.534300886,69.68,87.4288,9.3,5658.0,52.11491394,3.889192641,0.193675343,13.0
1654,SLV,2003,El Salvador,5994077.0,0.534300886,69.68,87.4288,9.3,5658.0,52.11491394,3.889192641,0.193675343,13.0
1655,SLV,2003,El Salvador,5994077.0,0.534300886,69.68,87.4288,9.3,5658.0,52.11491394,3.889192641,0.193675343,13.0
1656,SLV,2004,El Salvador,6023797.0,0.49459764,69.908,86.1956,10.0,4497.0,49.60660172,4.01650928,0.18217264,12.3
1657,SLV,2004,El Salvador,6023797.0,0.49459764,69.908,86.1956,10.0,4497.0,49.60660172,4.01650928,0.18217264,12.3
1658,SLV,2004,El Salvador,6023797.0,0.49459764,69.908,86.1956,10.0,4497.0,49.60660172,4.01650928,0.18217264,12.3
1659,SLV,2004,El Salvador,6023797.0,0.49459764,69.908,86.1956,10.0,4497.0,49.60660172,4.01650928,0.18217264,12.3
1660,SLV,2005,El Salvador,6052123.0,0.469132819,70.124,84.9624,10.5,4283.0,46.55961227,4.248248041,0.17323679,11.7
1661,SLV,2005,El Salvador,6052123.0,0.469132819,70.124,84.9624,10.5,4283.0,46.55961227,4.248248041,0.17323679,11.7
1662,SLV,2005,El Salvador,6052123.0,0.469132819,70.124,84.9624,10.5,4283.0,46.55961227,4.248248041,0.17323679,11.7
1663,SLV,2005,El Salvador,6052123.0,0.469132819,70.124,84.9624,10.5,4283.0,46.55961227,4.248248041,0.17323679,11.7
1664,SLV,2006,El Salvador,6079399.0,0.449672283,70.333,83.7292,10.8,6390.0,36.9233017,4.560364038,0.162420697,11.2
1665,SLV,2006,El Salvador,6079399.0,0.449672283,70.333,83.7292,10.8,6390.0,36.9233017,4.560364038,0.162420697,11.2
1666,SLV,2006,El Salvador,6079399.0,0.449672283,70.333,83.7292,10.8,6390.0,36.9233017,4.560364038,0.162420697,11.2
1667,SLV,2006,El Salvador,6079399.0,0.449672283,70.333,83.7292,10.8,6390.0,36.9233017,4.560364038,0.162420697,11.2
1668,SLV,2007,El Salvador,6105810.0,0.433493449,70.542,82.49600000000002,11.0,6026.0,39.76790237,4.151129723,0.154265824,10.7
1669,SLV,2007,El Salvador,6105810.0,0.433493449,70.542,82.49600000000002,11.0,6026.0,39.76790237,4.151129723,0.154265824,10.7
1670,SLV,2007,El Salvador,6105810.0,0.433493449,70.542,82.49600000000002,11.0,6026.0,39.76790237,4.151129723,0.154265824,10.7
1671,SLV,2007,El Salvador,6105810.0,0.433493449,70.542,82.49600000000002,11.0,6026.0,39.76790237,4.151129723,0.154265824,10.7
1672,SLV,2008,El Salvador,6131764.0,0.424169675,70.756,80.6998,11.4,5154.0,38.96318817,4.138057679,0.147353109,10.2
1673,SLV,2008,El Salvador,6131764.0,0.424169675,70.756,80.6998,11.4,5154.0,38.96318817,4.138057679,0.147353109,10.2
1674,SLV,2008,El Salvador,6131764.0,0.424169675,70.756,80.6998,11.4,5154.0,38.96318817,4.138057679,0.147353109,10.2
1675,SLV,2008,El Salvador,6131764.0,0.424169675,70.756,80.6998,11.4,5154.0,38.96318817,4.138057679,0.147353109,10.2
1676,SLV,2009,El Salvador,6157686.0,0.421858398,70.97800000000002,78.9036,11.9,5053.0,37.70698547,4.169827327,0.142808432,9.8
1677,SLV,2009,El Salvador,6157686.0,0.421858398,70.97800000000002,78.9036,11.9,5053.0,37.70698547,4.169827327,0.142808432,9.8
1678,SLV,2009,El Salvador,6157686.0,0.421858398,70.97800000000002,78.9036,11.9,5053.0,37.70698547,4.169827327,0.142808432,9.8
1679,SLV,2009,El Salvador,6157686.0,0.421858398,70.97800000000002,78.9036,11.9,5053.0,37.70698547,4.169827327,0.142808432,9.8
1680,SLV,2009,El Salvador,6157686.0,0.421858398,70.97800000000002,78.9036,11.9,5053.0,37.70698547,4.169827327,0.142808432,9.8
1681,SLV,2009,El Salvador,6157686.0,0.421858398,70.97800000000002,78.9036,11.9,5053.0,37.70698547,4.169827327,0.142808432,9.8
1682,SLV,2009,El Salvador,6157686.0,0.421858398,70.97800000000002,78.9036,11.9,5053.0,37.70698547,4.169827327,0.142808432,9.8
1683,SLV,2009,El Salvador,6157686.0,0.421858398,70.97800000000002,78.9036,11.9,5053.0,37.70698547,4.169827327,0.142808432,9.8
1684,SLV,2010,El Salvador,6183875.0,0.424404001,71.21,77.1074,12.4,4978.0,36.96542358,4.443530738,0.134443557,9.4
1685,SLV,2010,El Salvador,6183875.0,0.424404001,71.21,77.1074,12.4,4978.0,36.96542358,4.443530738,0.134443557,9.4
1686,SLV,2010,El Salvador,6183875.0,0.424404001,71.21,77.1074,12.4,4978.0,36.96542358,4.443530738,0.134443557,9.4
1687,SLV,2010,El Salvador,6183875.0,0.424404001,71.21,77.1074,12.4,4978.0,36.96542358,4.443530738,0.134443557,9.4
1688,SLV,2011,El Salvador,6210568.0,0.430725951,71.449,75.3112,12.5,6725.0,34.73858643,4.8678640280000005,0.128909467,9.0
1689,SLV,2011,El Salvador,6210568.0,0.430725951,71.449,75.3112,12.5,6725.0,34.73858643,4.8678640280000005,0.128909467,9.0
1690,SLV,2011,El Salvador,6210568.0,0.430725951,71.449,75.3112,12.5,6725.0,34.73858643,4.8678640280000005,0.128909467,9.0
1691,SLV,2011,El Salvador,6210568.0,0.430725951,71.449,75.3112,12.5,6725.0,34.73858643,4.8678640280000005,0.128909467,9.0
1692,SLV,2012,El Salvador,6237923.0,0.4394917270000001,71.692,73.515,12.2,8173.0,36.83467102,4.516791925,0.123545302,8.6
